2008,1,9,50000.0
2008,1,15,50000.0
2008,1,15,50000.0
2008,1,15,50000.0
2008,1,15,50000.0
2008,1,16,50000.0
2008,1,23,50000.0
2008,1,23,50000.0
2008,1,23,50000.0
2008,1,23,50000.0
2008,1,23,50000.0
2008,1,23,50000.0
2008,1,23,50000.0
2008,1,23,50000.0
2008,1,23,50000.0
2008,1,30,50000.0
2008,2,29,50000.0
2008,3,6,50000.0
2008,3,7,50000.0
2008,3,13,50000.0
2008,3,13,50000.0
2008,3,13,50000.0
2008,3,13,50000.0
2008,3,17,50000.0
2008,3,18,50000.0
2008,3,20,50000.0
2008,3,25,50000.0
2008,3,26,50000.0
2008,3,26,50000.0
2008,3,26,50000.0
2008,3,26,50000.0
2008,3,28,50000.0
2008,4,2,50000.0
2008,4,4,50000.0
2008,4,14,50000.0
2008,4,21,50000.0
2008,4,22,50000.0
2008,4,29,50000.0
2008,4,30,50000.0
2008,5,7,50000.0
2008,5,7,50000.0
2008,5,7,50000.0
2008,5,7,50000.0
2008,5,7,50000.0
2008,5,7,50000.0
2008,5,7,50000.0
2008,5,7,50000.0
2008,5,7,50000.0
2008,5,14,50000.0
2008,5,14,50000.0
2008,5,14,50000.0
2008,5,14,50000.0
2008,6,6,50000.0
2008,6,11,50000.0
2008,6,13,50000.0
2008,6,18,50000.0
2008,6,18,50000.0
2008,6,18,50000.0
2008,6,18,50000.0
2008,6,20,50000.0
2008,6,23,50000.0
2008,6,25,50000.0
2008,6,27,50000.0
2008,6,27,50000.0
2008,6,27,50000.0
2008,6,27,50000.0
2008,6,30,50000.0
2008,6,30,50000.0
2008,6,30,50000.0
2008,6,30,50000.0
2008,7,1,50000.0
2008,7,2,50000.0
2008,7,2,50000.0
2008,7,2,50000.0
2008,7,2,50000.0
2008,7,7,50000.0
2008,7,8,50000.0
2008,7,9,50000.0
2008,7,9,50000.0
2008,7,9,50000.0
2008,7,9,50000.0
2008,7,10,50000.0
2008,7,10,50000.0
2008,7,10,50000.0
2008,7,10,50000.0
2008,7,11,50000.0
2008,7,14,50000.0
2008,7,16,50000.0
2008,7,18,50000.0
2008,7,21,50000.0
2008,7,24,50000.0
2008,7,31,50000.0
2008,8,5,50000.0
2008,8,12,50000.0
2008,8,18,50000.0
2008,8,25,50000.0
2008,8,25,50000.0
2008,8,25,50000.0
2008,8,25,50000.0
2008,9,2,50000.0
2008,9,4,50000.0
2008,9,9,50000.0
2008,9,11,50000.0
2008,9,15,50000.0
2008,9,16,50000.0
2008,9,16,50000.0
2008,9,16,50000.0
2008,9,16,50000.0
2008,9,16,50000.0
2008,9,16,50000.0
2008,9,16,50000.0
2008,9,16,50000.0
2008,9,16,50000.0
2008,9,17,50000.0
2008,9,22,50000.0
2008,9,23,50000.0
2008,9,23,50000.0
2008,9,23,50000.0
2008,9,23,50000.0
2008,9,24,50000.0
2008,9,29,50000.0
2008,9,29,50000.0
2008,9,29,50000.0
2008,9,29,50000.0
2008,10,3,50000.0
2008,10,6,50000.0
2008,10,6,50000.0
2008,10,6,50000.0
2008,10,6,50000.0
2008,10,7,50000.0
2008,10,9,50000.0
2008,10,9,50000.0
2008,10,9,50000.0
2008,10,9,50000.0
2008,10,9,50000.0
2008,10,9,50000.0
2008,10,9,50000.0
2008,10,9,50000.0
2008,10,9,50000.0
2008,10,10,50000.0
2008,10,14,50000.0
2008,10,14,50000.0
2008,10,14,50000.0
2008,10,14,50000.0
2008,10,15,50000.0
2008,10,15,50000.0
2008,10,15,50000.0
2008,10,15,50000.0
2008,10,16,50000.0
2008,10,16,50000.0
2008,10,16,50000.0
2008,10,16,50000.0
2008,10,16,50000.0
2008,10,16,50000.0
2008,10,16,50000.0
2008,10,16,50000.0
2008,10,16,50000.0
2008,10,21,50000.0
2008,10,21,50000.0
2008,10,21,50000.0
2008,10,21,50000.0
2008,10,21,50000.0
2008,10,21,50000.0
2008,10,21,50000.0
2008,10,21,50000.0
2008,10,21,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,22,50000.0
2008,10,23,50000.0
2008,10,24,50000.0
2008,10,27,50000.0
2008,10,28,50000.0
2008,10,28,50000.0
2008,10,28,50000.0
2008,10,28,50000.0
2008,10,29,50000.0
2008,10,29,50000.0
2008,10,29,50000.0
2008,10,29,50000.0
2008,10,29,50000.0
2008,10,29,50000.0
2008,10,29,50000.0
2008,10,29,50000.0
2008,10,29,50000.0
2008,10,30,50000.0
2008,10,30,50000.0
2008,10,30,50000.0
2008,10,30,50000.0
2008,10,31,50000.0
2008,11,3,50000.0
2008,11,6,50000.0
2008,11,6,50000.0
2008,11,6,50000.0
2008,11,6,50000.0
2008,11,6,50000.0
2008,11,6,50000.0
2008,11,6,50000.0
2008,11,6,50000.0
2008,11,6,50000.0
2008,11,11,50000.0
2008,11,11,50000.0
2008,11,11,50000.0
2008,11,11,50000.0
2008,11,11,50000.0
2008,11,11,50000.0
2008,11,11,50000.0
2008,11,11,50000.0
2008,11,11,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,12,50000.0
2008,11,13,50000.0
2008,11,13,50000.0
2008,11,13,50000.0
2008,11,13,50000.0
2008,11,14,50000.0
2008,11,14,50000.0
2008,11,14,50000.0
2008,11,14,50000.0
2008,11,14,50000.0
2008,11,14,50000.0
2008,11,14,50000.0
2008,11,14,50000.0
2008,11,14,50000.0
2008,11,17,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,18,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
2008,11,19,50000.0
